,id_flights,Month,DayofMonth,DayOfWeek,DepTime,ArrTime,UniqueCarrier,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,weekend
267,219953,2,4,1,1920.0,2213.0,18,173.0,157.0,152.0,36.0,20.0,157,111,945,0
268,280115,2,20,3,2028.0,2141.0,6,73.0,72.0,48.0,23.0,22.0,18,63,227,0
269,77197,1,6,7,1213.0,1538.0,15,145.0,136.0,123.0,57.0,48.0,216,80,992,1
270,481754,3,7,5,1935.0,2238.0,7,123.0,128.0,106.0,165.0,170.0,137,18,781,0
271,1643205,11,13,4,1538.0,1847.0,18,189.0,129.0,89.0,178.0,118.0,294,96,631,0
272,1849242,12,1,1,1319.0,1346.0,9,87.0,84.0,76.0,18.0,15.0,285,116,429,0
273,313171,2,1,5,2108.0,2304.0,11,116.0,125.0,93.0,129.0,138.0,63,186,650,0
274,1784914,12,23,2,2000.0,2148.0,13,108.0,77.0,54.0,83.0,52.0,87,73,229,0
275,1052133,6,15,7,835.0,928.0,1,53.0,55.0,31.0,53.0,55.0,206,81,175,1
276,1040522,6,16,1,1712.0,2210.0,1,238.0,210.0,173.0,105.0,77.0,81,219,1302,0
277,69666,1,11,5,822.0,837.0,15,75.0,85.0,55.0,-3.0,7.0,64,210,296,0
278,1740381,12,17,3,2318.0,36.0,17,78.0,80.0,47.0,136.0,138.0,204,157,337,0
279,113514,1,19,6,1839.0,2159.0,9,200.0,161.0,173.0,217.0,178.0,37,18,946,1
280,575251,4,6,7,2231.0,2339.0,17,68.0,75.0,56.0,59.0,66.0,48,185,377,1
281,142180,1,20,7,1655.0,1828.0,0,93.0,100.0,74.0,8.0,15.0,207,181,538,1
282,481994,3,8,6,619.0,953.0,7,154.0,121.0,128.0,52.0,19.0,190,18,633,1
283,1658670,11,14,5,2123.0,2203.0,14,40.0,50.0,26.0,-2.0,8.0,80,17,125,0
284,1194152,7,2,3,1229.0,1329.0,11,60.0,68.0,46.0,21.0,29.0,81,291,181,0
285,559932,3,30,7,1928.0,16.0,5,228.0,230.0,182.0,46.0,48.0,136,96,1400,1
286,1825845,12,1,1,2132.0,2252.0,17,80.0,80.0,67.0,42.0,42.0,204,270,371,0
287,1848891,12,1,1,1524.0,1645.0,9,141.0,153.0,124.0,41.0,53.0,18,199,906,0
288,423310,3,3,1,732.0,833.0,19,121.0,136.0,102.0,3.0,18.0,22,210,631,0
289,334067,2,1,5,1537.0,1743.0,1,186.0,190.0,165.0,8.0,12.0,238,81,1062,0
290,1544698,10,3,5,2118.0,2256.0,19,158.0,159.0,128.0,122.0,123.0,135,175,926,0
291,1548520,10,31,5,1620.0,1626.0,19,66.0,81.0,54.0,39.0,54.0,91,220,347,0
292,1262821,8,4,1,2105.0,2221.0,17,76.0,85.0,60.0,76.0,85.0,155,268,397,0
293,1627092,11,11,2,1535.0,1618.0,17,43.0,50.0,34.0,8.0,15.0,76,206,181,0
294,221253,2,22,5,1002.0,1215.0,18,133.0,112.0,102.0,48.0,27.0,185,61,544,0
295,370611,2,12,2,1956.0,2107.0,6,131.0,142.0,109.0,5.0,16.0,18,136,689,0
296,1742437,12,18,4,1558.0,1654.0,17,56.0,55.0,36.0,39.0,38.0,175,274,237,0
297,1779643,12,25,4,1620.0,1910.0,19,110.0,142.0,80.0,-17.0,15.0,252,220,455,0
298,897684,6,16,1,2143.0,2307.0,17,144.0,160.0,131.0,117.0,133.0,179,80,895,0
299,1704926,11,22,6,1806.0,2123.0,1,137.0,145.0,119.0,3.0,11.0,81,177,984,1
300,4281,1,5,6,2032.0,2224.0,17,112.0,120.0,95.0,44.0,52.0,204,111,723,1
301,1704584,11,25,2,934.0,1218.0,1,224.0,235.0,183.0,-2.0,9.0,219,81,1302,0
302,1102085,7,26,6,1240.0,1340.0,17,60.0,60.0,50.0,40.0,40.0,76,130,239,1
303,1577320,10,7,2,1654.0,1935.0,7,101.0,99.0,80.0,15.0,13.0,10,18,500,0
304,93650,1,2,3,1956.0,2050.0,17,114.0,115.0,96.0,35.0,36.0,177,200,550,0
305,102119,1,19,6,1511.0,1711.0,7,120.0,93.0,79.0,87.0,60.0,95,18,433,1
306,278132,2,2,6,1012.0,1210.0,17,118.0,100.0,80.0,25.0,7.0,179,29,570,1
307,398674,3,23,7,1429.0,1443.0,17,74.0,75.0,61.0,8.0,9.0,91,220,347,1
308,1482633,9,27,6,1854.0,2030.0,9,96.0,95.0,69.0,9.0,8.0,18,51,528,1
309,1518298,9,15,1,2236.0,9.0,6,93.0,95.0,74.0,10.0,12.0,18,215,545,0
310,932308,6,21,6,845.0,1021.0,19,96.0,106.0,79.0,9.0,19.0,210,29,584,1
311,1280035,8,21,4,1753.0,1855.0,17,62.0,65.0,50.0,25.0,28.0,173,76,319,0
312,1437187,9,26,5,1116.0,1233.0,17,77.0,75.0,62.0,8.0,6.0,48,185,377,0
313,811911,5,16,5,1151.0,1214.0,7,83.0,83.0,61.0,45.0,45.0,18,116,352,0
314,1430341,9,15,1,1422.0,1619.0,17,57.0,70.0,46.0,9.0,22.0,179,61,307,0
315,1022633,6,10,2,2156.0,125.0,12,149.0,154.0,125.0,126.0,131.0,199,219,980,0
316,922361,6,2,1,2247.0,248.0,18,181.0,184.0,132.0,229.0,232.0,207,96,1133,0
317,1120146,7,11,5,1806.0,2059.0,19,113.0,119.0,87.0,61.0,67.0,210,50,666,0
318,1140864,7,26,6,1823.0,1916.0,14,53.0,60.0,32.0,-1.0,6.0,19,210,160,1
319,966981,6,3,2,1504.0,1700.0,15,176.0,158.0,143.0,26.0,8.0,80,263,948,0
320,847927,5,21,3,1614.0,2054.0,1,160.0,160.0,123.0,9.0,9.0,155,81,1055,0
321,1129799,7,13,7,1535.0,1800.0,13,145.0,99.0,51.0,86.0,40.0,150,240,288,1
322,1165417,7,28,1,1252.0,1436.0,16,104.0,114.0,89.0,12.0,22.0,269,220,647,0
323,1635380,11,24,1,1001.0,1119.0,17,138.0,155.0,119.0,9.0,26.0,80,157,862,0
324,633488,4,1,2,1354.0,1938.0,15,224.0,251.0,182.0,-4.0,23.0,259,210,1846,0
325,469097,3,1,6,1141.0,1209.0,17,88.0,95.0,77.0,4.0,11.0,177,29,478,1
326,988388,6,18,3,1053.0,1223.0,7,90.0,100.0,66.0,38.0,48.0,18,211,516,0
327,519600,3,2,7,1715.0,1857.0,13,102.0,107.0,66.0,25.0,30.0,37,79,399,1
328,1424711,9,7,7,2102.0,2206.0,17,64.0,70.0,48.0,1.0,7.0,48,232,328,1
329,554149,3,18,2,2012.0,2144.0,5,92.0,78.0,58.0,231.0,217.0,200,136,305,0
330,485825,3,8,6,2112.0,2342.0,8,90.0,92.0,73.0,12.0,14.0,80,175,533,1
331,1072310,6,1,7,1831.0,2107.0,6,156.0,165.0,115.0,27.0,36.0,162,18,761,1
332,704601,4,27,7,2141.0,2249.0,1,188.0,195.0,164.0,14.0,21.0,81,157,1235,1
333,583592,4,13,7,1533.0,1638.0,17,65.0,75.0,56.0,3.0,13.0,157,220,370,1
334,1850561,12,10,3,2221.0,2344.0,9,143.0,135.0,99.0,104.0,96.0,18,175,692,0
335,1047447,6,10,2,1309.0,1458.0,1,169.0,160.0,126.0,19.0,10.0,162,274,887,0
336,110492,1,1,2,2317.0,45.0,9,88.0,101.0,72.0,9.0,22.0,18,48,576,0
337,1156655,7,9,3,1305.0,1438.0,15,213.0,218.0,195.0,55.0,60.0,210,220,1440,0
338,946289,6,15,7,840.0,1227.0,14,167.0,169.0,150.0,98.0,100.0,2,210,1118,1
339,1812428,12,21,7,1447.0,1757.0,15,130.0,144.0,111.0,38.0,52.0,204,80,957,1
340,1196150,7,3,4,1330.0,1504.0,11,154.0,155.0,118.0,29.0,30.0,251,81,925,0
341,614491,4,14,1,842.0,1005.0,13,83.0,87.0,63.0,58.0,62.0,73,237,390,0
342,72697,1,20,7,1221.0,1353.0,15,92.0,84.0,60.0,19.0,11.0,157,258,337,1
343,71562,1,11,5,1303.0,1412.0,15,69.0,65.0,48.0,24.0,20.0,135,237,224,0
344,587264,4,18,5,1828.0,1909.0,17,101.0,105.0,80.0,24.0,28.0,46,179,468,0
345,628641,4,6,7,757.0,1045.0,15,348.0,314.0,309.0,76.0,42.0,18,258,2139,1
346,1409636,8,22,5,921.0,1154.0,5,333.0,359.0,304.0,-15.0,11.0,96,248,2425,0
347,1798728,12,21,7,1345.0,1503.0,14,78.0,71.0,56.0,54.0,47.0,2,80,349,1
348,1054149,6,11,3,1924.0,2148.0,3,144.0,164.0,117.0,4.0,24.0,258,157,954,0
349,991932,6,5,4,1803.0,1855.0,7,52.0,61.0,35.0,9.0,18.0,55,18,106,0
350,1260119,7,15,2,2141.0,2400.0,6,139.0,144.0,103.0,1.0,6.0,18,150,760,0
351,818510,5,21,3,2025.0,2121.0,9,116.0,116.0,94.0,15.0,15.0,18,179,590,0
352,1305735,8,10,7,1320.0,1925.0,13,365.0,103.0,95.0,297.0,35.0,37,79,399,1
353,1795637,12,1,1,1032.0,1319.0,14,227.0,236.0,195.0,45.0,54.0,210,36,1437,0
354,1193022,7,25,5,2146.0,2232.0,10,46.0,49.0,32.0,19.0,22.0,145,129,216,0
355,462742,3,13,4,1608.0,1857.0,16,349.0,373.0,327.0,-16.0,8.0,219,157,2401,0
356,975428,6,19,4,717.0,1500.0,16,283.0,298.0,254.0,-8.0,7.0,259,63,2296,0
357,635976,4,9,3,1825.0,2028.0,15,243.0,238.0,205.0,45.0,40.0,285,80,1506,0
358,1625112,11,8,6,2001.0,2211.0,17,70.0,75.0,58.0,1.0,6.0,179,224,402,1
359,1616618,10,10,5,946.0,1337.0,5,411.0,375.0,344.0,42.0,6.0,96,157,2454,0
360,1682178,11,29,6,1721.0,1753.0,7,92.0,68.0,53.0,74.0,50.0,18,124,241,1
361,950253,6,25,3,1704.0,1808.0,14,64.0,74.0,47.0,95.0,105.0,210,86,299,0
362,832057,5,29,4,1027.0,1143.0,12,76.0,75.0,50.0,23.0,22.0,199,210,334,0
363,634105,4,25,5,1334.0,1458.0,15,144.0,154.0,123.0,89.0,99.0,210,80,888,0
364,1348355,8,26,2,2032.0,2324.0,7,172.0,158.0,141.0,36.0,22.0,18,233,1027,0
365,1908662,12,11,4,2226.0,43.0,4,137.0,164.0,116.0,184.0,211.0,285,150,1005,0
366,198285,2,14,4,1715.0,1940.0,17,85.0,85.0,65.0,25.0,25.0,155,266,368,0
367,778895,5,18,7,1540.0,1604.0,14,84.0,94.0,62.0,19.0,29.0,267,242,422,1
368,1530554,10,19,7,1805.0,2000.0,17,55.0,60.0,43.0,30.0,35.0,289,2,321,1
369,1776358,12,12,5,1720.0,1859.0,19,99.0,96.0,45.0,29.0,26.0,135,150,228,0
370,418481,3,7,5,1843.0,2018.0,18,95.0,74.0,75.0,114.0,93.0,13,96,143,0
371,1903455,12,9,2,2039.0,2150.0,3,71.0,62.0,42.0,43.0,34.0,98,16,261,0
372,224033,2,1,5,1809.0,2209.0,18,240.0,127.0,80.0,322.0,209.0,87,96,487,0
373,183200,2,3,7,2039.0,2124.0,17,45.0,50.0,32.0,124.0,129.0,76,20,189,1
374,1115211,7,1,2,721.0,922.0,18,181.0,202.0,148.0,-14.0,7.0,96,298,1130,0
375,1671958,11,2,7,1703.0,1820.0,17,77.0,85.0,67.0,0.0,8.0,207,179,423,1
376,984089,6,28,6,2030.0,2330.0,6,180.0,175.0,136.0,100.0,95.0,37,18,946,1
377,1205058,7,24,4,810.0,937.0,11,87.0,80.0,66.0,107.0,100.0,149,237,408,0
378,10805,1,11,5,1853.0,2135.0,17,102.0,110.0,82.0,25.0,33.0,258,266,689,0
379,1802948,12,20,6,2235.0,628.0,15,293.0,323.0,269.0,-20.0,10.0,259,96,2565,1
380,1695158,11,7,5,1307.0,1528.0,11,141.0,145.0,124.0,3.0,7.0,210,76,798,0
381,1535687,10,26,7,2127.0,2238.0,17,71.0,85.0,57.0,53.0,67.0,155,263,386,1
382,299527,2,23,6,1318.0,1633.0,9,135.0,134.0,122.0,76.0,75.0,34,177,936,1
383,396664,3,21,5,1236.0,1456.0,17,80.0,75.0,53.0,21.0,16.0,179,224,402,0
384,1382195,8,14,4,1158.0,1614.0,1,196.0,220.0,177.0,-16.0,8.0,81,150,1391,0
385,706286,4,17,4,1625.0,1859.0,3,154.0,164.0,136.0,20.0,30.0,157,257,954,0
386,1798973,12,22,1,1449.0,1801.0,14,132.0,149.0,108.0,-11.0,6.0,259,68,963,0
387,1172176,7,29,2,1342.0,1549.0,6,127.0,119.0,102.0,19.0,11.0,18,46,712,0
388,1221569,7,2,3,2002.0,34.0,1,212.0,145.0,167.0,194.0,127.0,80,210,888,0
389,569227,3,11,2,1500.0,1506.0,6,66.0,66.0,35.0,21.0,21.0,18,35,214,0
390,1678230,11,2,7,1155.0,1244.0,7,49.0,64.0,36.0,11.0,26.0,18,285,227,1
391,512903,3,30,7,1814.0,2040.0,12,206.0,213.0,178.0,2.0,9.0,285,199,1307,1
392,1894883,12,15,1,1950.0,2246.0,1,236.0,235.0,217.0,46.0,45.0,266,24,1666,0
393,1210203,7,10,4,1801.0,1940.0,12,99.0,74.0,56.0,71.0,46.0,199,187,297,0
394,509795,3,18,2,1244.0,1440.0,11,116.0,124.0,102.0,11.0,19.0,257,162,658,0
395,1594572,10,4,6,1346.0,1546.0,12,120.0,130.0,79.0,6.0,16.0,87,150,508,1
396,1467865,9,9,2,1119.0,1231.0,16,72.0,88.0,60.0,28.0,44.0,224,63,366,0
397,1056858,6,3,2,1223.0,2030.0,4,307.0,308.0,290.0,57.0,58.0,204,135,2408,0
398,59331,1,18,5,741.0,828.0,14,47.0,52.0,35.0,35.0,40.0,258,216,129,0
399,66072,1,31,4,910.0,1103.0,14,113.0,79.0,66.0,64.0,30.0,259,6,250,0
400,1782099,12,4,4,810.0,1019.0,13,129.0,128.0,87.0,41.0,40.0,73,37,752,0
401,1548989,10,5,7,1340.0,1546.0,13,186.0,157.0,126.0,54.0,25.0,73,136,871,1
402,402085,3,25,2,703.0,805.0,17,62.0,85.0,48.0,-5.0,18.0,271,220,338,0
403,21073,1,23,3,857.0,1431.0,17,214.0,230.0,198.0,-9.0,7.0,157,179,1750,0
404,651987,4,14,1,1514.0,1608.0,7,114.0,125.0,90.0,0.0,11.0,18,190,633,0
405,895302,6,14,6,1206.0,1325.0,17,79.0,80.0,59.0,60.0,61.0,259,157,337,1
406,12525,1,14,1,936.0,1138.0,17,182.0,210.0,171.0,-22.0,6.0,179,266,1258,0
407,1868419,12,22,1,1422.0,1503.0,11,41.0,50.0,27.0,-2.0,7.0,210,190,139,0
408,563197,3,21,5,1628.0,2337.0,5,249.0,269.0,228.0,3.0,23.0,220,96,2133,0
409,1279698,8,21,4,1937.0,2038.0,17,61.0,70.0,51.0,3.0,12.0,46,48,281,0
410,138331,1,5,6,918.0,1041.0,0,83.0,95.0,65.0,-4.0,8.0,175,199,393,1
411,873253,5,10,6,2038.0,2317.0,5,219.0,229.0,187.0,3.0,13.0,96,136,1400,1
412,1599597,10,25,6,1645.0,1902.0,1,137.0,145.0,122.0,57.0,65.0,186,79,920,1
413,196436,2,13,3,2143.0,2242.0,17,59.0,55.0,42.0,27.0,23.0,76,286,237,0
414,1339987,8,1,5,1618.0,1716.0,17,58.0,60.0,43.0,36.0,38.0,132,130,276,0
415,1424971,9,7,7,836.0,1058.0,17,262.0,255.0,240.0,13.0,6.0,219,80,1557,1
416,1566177,10,14,2,842.0,1039.0,16,117.0,116.0,105.0,18.0,17.0,104,63,631,0
417,110077,1,26,6,1538.0,1843.0,8,125.0,136.0,108.0,-1.0,10.0,249,80,853,1
418,413998,3,2,7,1755.0,2024.0,18,89.0,88.0,70.0,21.0,20.0,35,61,448,1
419,30418,1,31,4,2142.0,2255.0,17,73.0,90.0,52.0,130.0,147.0,259,157,337,0
420,396293,3,21,5,2026.0,52.0,17,146.0,155.0,133.0,-3.0,6.0,155,207,1099,0
421,1164913,7,27,7,2101.0,2227.0,16,86.0,81.0,48.0,36.0,31.0,219,46,279,1
422,173736,1,7,1,824.0,934.0,5,70.0,57.0,44.0,22.0,9.0,20,136,140,0
423,1255062,7,6,7,1545.0,1740.0,6,115.0,110.0,91.0,65.0,60.0,18,48,576,1
424,1751295,12,22,1,1348.0,1707.0,17,139.0,150.0,126.0,12.0,23.0,220,130,1020,0
425,1494425,9,19,5,1353.0,1511.0,0,78.0,75.0,46.0,31.0,28.0,18,160,303,0
426,929912,6,11,3,1932.0,2123.0,19,111.0,115.0,92.0,10.0,14.0,149,135,631,0
427,1851392,12,14,7,2338.0,114.0,9,96.0,107.0,83.0,97.0,108.0,18,219,665,1
428,184001,2,3,7,2306.0,243.0,17,157.0,120.0,103.0,158.0,121.0,220,249,843,1
429,557583,3,20,4,1208.0,1712.0,5,184.0,181.0,145.0,26.0,23.0,155,136,1222,0
430,126661,1,6,7,743.0,923.0,11,160.0,130.0,116.0,93.0,63.0,178,210,594,1
431,1383383,8,20,3,607.0,1135.0,1,208.0,215.0,174.0,0.0,7.0,259,81,1464,0
432,292090,2,9,6,1549.0,2117.0,8,208.0,220.0,179.0,22.0,34.0,80,162,1619,1
433,168080,1,2,3,1936.0,2335.0,4,239.0,200.0,155.0,205.0,166.0,150,104,1069,0
434,1207817,7,29,2,2108.0,2259.0,12,291.0,288.0,263.0,91.0,88.0,87,157,1979,0
435,267242,2,4,1,2347.0,647.0,16,240.0,248.0,224.0,9.0,17.0,155,63,1916,0
436,373466,3,5,3,1746.0,2225.0,17,159.0,175.0,143.0,-10.0,6.0,155,130,1235,0
437,1277214,8,17,7,738.0,834.0,17,116.0,140.0,99.0,-16.0,8.0,219,179,668,1
438,992613,6,6,5,1253.0,1440.0,8,167.0,152.0,147.0,73.0,58.0,80,258,967,0
439,1110429,7,9,3,1910.0,2258.0,18,288.0,163.0,134.0,170.0,45.0,63,136,913,0
440,1288689,8,4,1,1735.0,1850.0,18,135.0,151.0,122.0,-3.0,13.0,206,266,866,0
441,356901,2,18,1,1033.0,1242.0,4,129.0,130.0,108.0,12.0,13.0,238,104,680,0
442,852351,5,14,3,1445.0,1853.0,1,188.0,219.0,163.0,-6.0,25.0,81,96,1372,0
443,1720962,11,14,5,751.0,1345.0,5,234.0,223.0,189.0,32.0,21.0,80,96,1605,0
444,577133,4,7,1,1247.0,1346.0,17,59.0,55.0,44.0,21.0,17.0,250,76,248,0
445,703303,4,7,1,1620.0,1740.0,1,80.0,85.0,52.0,5.0,10.0,259,157,337,0
446,587273,4,18,5,947.0,1111.0,17,84.0,85.0,64.0,6.0,7.0,47,220,369,0
447,1098730,7,23,3,1753.0,1821.0,17,88.0,100.0,75.0,6.0,18.0,76,91,562,0
448,1137413,7,17,4,1945.0,2035.0,14,110.0,125.0,95.0,20.0,35.0,260,80,637,0
449,733658,5,11,7,1757.0,2016.0,17,79.0,90.0,67.0,6.0,17.0,220,266,507,1
450,535384,3,23,7,1248.0,1426.0,1,158.0,155.0,135.0,11.0,8.0,77,81,861,1
451,1784639,12,22,1,2100.0,2259.0,13,179.0,137.0,130.0,52.0,10.0,73,107,701,0
452,1403727,8,12,2,2117.0,4.0,4,167.0,179.0,148.0,35.0,47.0,104,131,1098,0
453,1791924,12,12,5,1036.0,1143.0,14,67.0,60.0,45.0,58.0,51.0,259,100,158,0
454,1276929,8,17,7,1436.0,1605.0,17,89.0,90.0,66.0,5.0,6.0,155,204,407,1
455,1855685,12,28,7,1744.0,2049.0,9,125.0,120.0,108.0,40.0,35.0,137,18,781,1
456,1069541,6,15,7,1949.0,36.0,5,167.0,176.0,147.0,40.0,49.0,155,136,1222,1
457,1044059,6,12,4,1423.0,1854.0,1,211.0,224.0,188.0,-5.0,8.0,81,96,1372,0
458,1331055,8,22,5,1243.0,1546.0,15,123.0,117.0,82.0,119.0,113.0,155,80,629,0
459,673047,4,28,1,1323.0,1453.0,11,90.0,49.0,37.0,54.0,13.0,78,210,147,0
460,547005,3,19,3,2310.0,122.0,3,192.0,217.0,176.0,35.0,60.0,258,16,1449,0
461,15830,1,18,5,1033.0,1134.0,17,121.0,120.0,104.0,14.0,13.0,135,179,577,0
462,563897,3,2,7,1306.0,1548.0,5,342.0,376.0,327.0,-28.0,6.0,96,248,2425,1
463,662686,4,17,4,2131.0,2208.0,9,97.0,97.0,71.0,6.0,6.0,18,274,483,0
464,45645,1,25,5,1038.0,1157.0,19,79.0,87.0,46.0,40.0,48.0,162,135,229,0
465,1488772,9,20,6,1436.0,1529.0,11,53.0,55.0,36.0,14.0,16.0,210,74,213,1
466,898746,6,17,2,1455.0,1553.0,17,238.0,245.0,227.0,3.0,10.0,87,220,1671,0
467,1924234,12,1,1,1446.0,1643.0,6,117.0,127.0,95.0,41.0,51.0,18,219,665,0
468,1476863,9,11,4,947.0,1054.0,7,67.0,62.0,32.0,12.0,7.0,18,50,191,0
469,415397,3,28,5,848.0,1126.0,18,218.0,217.0,182.0,9.0,8.0,96,175,1092,0
470,788295,5,22,4,1349.0,1651.0,15,122.0,146.0,101.0,20.0,44.0,210,37,867,0
471,1842692,12,21,7,1025.0,1138.0,7,73.0,78.0,49.0,46.0,51.0,18,71,363,1
472,640548,4,10,4,1428.0,1735.0,16,367.0,379.0,351.0,25.0,37.0,220,205,2845,0
473,998811,6,17,2,1546.0,1725.0,9,99.0,100.0,77.0,8.0,9.0,18,247,515,0
474,1052924,6,1,7,1242.0,1338.0,3,56.0,70.0,40.0,-2.0,12.0,111,257,224,1
475,1512279,9,11,4,1706.0,1809.0,5,63.0,78.0,50.0,11.0,26.0,61,48,314,0
476,1357334,8,9,6,2043.0,2222.0,9,99.0,101.0,74.0,16.0,18.0,18,215,545,1
477,814675,5,22,4,1409.0,1818.0,8,189.0,149.0,148.0,79.0,39.0,80,35,1013,0
478,1093585,7,17,4,1130.0,1237.0,17,67.0,65.0,52.0,17.0,15.0,158,76,293,0
479,1855148,12,27,6,2202.0,2305.0,9,123.0,111.0,88.0,84.0,72.0,18,179,590,1
480,1925414,12,4,4,1604.0,1756.0,6,112.0,100.0,91.0,21.0,9.0,274,18,445,0
481,1025498,6,11,3,1437.0,1803.0,12,146.0,122.0,116.0,46.0,22.0,68,199,725,0
482,444338,3,29,6,1203.0,1501.0,14,118.0,116.0,79.0,45.0,43.0,157,266,590,1
483,1374156,8,27,3,714.0,1113.0,12,179.0,157.0,139.0,36.0,14.0,199,162,1020,0
484,93700,1,2,3,2318.0,23.0,17,65.0,75.0,51.0,118.0,128.0,179,35,395,0
485,1596641,10,25,6,1452.0,1730.0,0,158.0,180.0,133.0,0.0,22.0,104,140,1005,1
486,32101,1,11,5,1730.0,2013.0,18,103.0,110.0,80.0,3.0,10.0,216,266,630,0
487,1644079,11,9,7,2016.0,2230.0,18,134.0,152.0,101.0,-7.0,11.0,96,57,628,1
488,1083506,7,8,2,1455.0,1548.0,17,53.0,65.0,43.0,3.0,15.0,48,237,255,0
489,1422277,8,14,4,1914.0,2103.0,6,109.0,112.0,80.0,31.0,34.0,215,18,545,0
490,1454958,9,14,7,1742.0,2016.0,14,94.0,97.0,71.0,167.0,170.0,259,36,522,1
491,350388,2,2,6,1033.0,1106.0,2,33.0,29.0,23.0,17.0,13.0,164,129,102,1
492,596773,4,28,1,2032.0,2158.0,17,86.0,85.0,71.0,23.0,22.0,249,204,446,0
493,198997,2,14,4,2000.0,2053.0,17,53.0,55.0,43.0,13.0,15.0,250,76,248,0
494,873212,5,23,5,1118.0,1229.0,5,131.0,133.0,91.0,6.0,8.0,18,136,689,0
495,562496,3,9,7,1413.0,1725.0,5,132.0,144.0,110.0,6.0,18.0,136,104,965,1
496,1915727,12,25,4,805.0,1132.0,5,387.0,384.0,368.0,13.0,10.0,96,248,2425,0
497,904679,6,21,6,1501.0,1531.0,17,90.0,85.0,75.0,146.0,141.0,250,91,496,1
498,1353978,8,15,5,2005.0,2126.0,8,141.0,152.0,122.0,31.0,42.0,136,80,861,0
499,1585406,10,1,3,1401.0,1439.0,10,38.0,42.0,27.0,6.0,10.0,152,129,163,0
500,219301,2,11,1,1341.0,1710.0,18,149.0,146.0,119.0,12.0,9.0,267,175,919,0
501,68488,1,25,5,1130.0,1911.0,15,281.0,307.0,266.0,64.0,90.0,259,135,2419,0
502,1497367,9,1,1,2233.0,2301.0,1,88.0,90.0,74.0,26.0,28.0,81,91,551,0
503,518942,3,5,3,1022.0,1209.0,12,107.0,135.0,84.0,54.0,82.0,24,87,548,0
504,145186,1,25,5,1659.0,2020.0,1,321.0,335.0,306.0,-5.0,9.0,157,205,2486,0
505,606407,4,10,4,859.0,1051.0,18,112.0,63.0,79.0,108.0,59.0,76,136,217,0
506,1314528,8,16,6,1517.0,1645.0,14,148.0,136.0,125.0,95.0,83.0,190,80,751,1
507,575106,4,6,7,2116.0,2304.0,17,168.0,170.0,159.0,139.0,141.0,2,216,1111,1
508,1424639,9,6,6,829.0,1001.0,17,92.0,105.0,81.0,61.0,74.0,264,220,621,1
509,1166389,7,1,2,1918.0,2021.0,17,63.0,60.0,52.0,26.0,23.0,76,165,296,0
510,68438,1,9,3,717.0,958.0,15,341.0,341.0,322.0,17.0,17.0,135,157,2288,0
511,1804204,12,21,7,904.0,1647.0,15,283.0,315.0,264.0,-16.0,16.0,157,219,2401,1
512,100158,1,13,7,1759.0,1951.0,7,112.0,120.0,90.0,36.0,44.0,18,87,594,1
513,703807,4,2,3,1531.0,1725.0,1,114.0,144.0,101.0,-4.0,26.0,81,210,802,0
514,1260570,7,17,4,1756.0,2137.0,6,221.0,138.0,89.0,89.0,6.0,162,73,585,0
515,1384508,8,16,6,1041.0,1307.0,1,146.0,155.0,128.0,47.0,56.0,20,210,978,1
516,715695,4,28,1,923.0,1034.0,5,191.0,200.0,170.0,-1.0,8.0,136,248,1303,0
517,275271,2,28,4,1457.0,1702.0,16,125.0,128.0,101.0,4.0,7.0,186,63,650,0
518,178600,1,17,4,838.0,930.0,5,52.0,55.0,28.0,5.0,8.0,136,20,140,0
519,1175473,7,19,6,1030.0,1306.0,7,96.0,83.0,75.0,28.0,15.0,217,18,247,1
520,1330949,8,22,5,1015.0,1616.0,15,241.0,237.0,217.0,16.0,12.0,80,104,1703,0
521,1587276,10,5,7,1932.0,2127.0,11,115.0,115.0,88.0,7.0,7.0,81,221,673,1
522,740209,5,16,5,2054.0,21.0,17,147.0,165.0,130.0,-9.0,9.0,258,80,1024,0
523,1174996,7,29,2,1051.0,1136.0,7,105.0,107.0,81.0,6.0,8.0,18,221,564,0
524,1032952,6,9,1,1756.0,2104.0,1,368.0,370.0,344.0,44.0,46.0,37,157,2611,0
525,1880526,12,24,3,1246.0,1357.0,0,131.0,138.0,109.0,14.0,21.0,248,181,763,0
526,1342575,8,21,4,1230.0,1428.0,6,118.0,94.0,88.0,39.0,15.0,177,18,403,0
527,981833,6,22,7,1623.0,1802.0,6,99.0,95.0,77.0,12.0,8.0,189,18,443,1
528,1229578,7,7,1,2113.0,22.0,1,189.0,175.0,155.0,72.0,58.0,162,186,1097,0
529,1148131,7,28,1,1300.0,1551.0,15,111.0,115.0,84.0,49.0,53.0,80,81,641,0
530,294894,2,7,4,2027.0,2147.0,9,140.0,140.0,114.0,7.0,7.0,18,81,732,0
531,988187,6,13,5,1314.0,1556.0,7,162.0,165.0,142.0,12.0,15.0,18,28,1134,0
532,1744126,12,19,5,1452.0,1610.0,17,78.0,70.0,57.0,15.0,7.0,76,15,324,0
533,960949,6,28,6,1433.0,1548.0,15,135.0,141.0,110.0,9.0,15.0,219,210,678,1
534,1489944,9,21,7,1809.0,1910.0,11,61.0,60.0,45.0,45.0,44.0,79,237,227,1
535,1414042,8,5,2,1608.0,1755.0,5,167.0,176.0,142.0,50.0,59.0,87,136,1076,0
